0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.01556250934129332,0.0,0.010003818772654301,0.0,0.15376606550537694,0.0,0.042778451716350134,0.0,0.015392239837771559,0.0,0.17497766956992652,0.0,0.1348691930279854,0.0,0.10390403134721021,0.0,0.1276019404172664,0.0,0.09605732943325697,0.0,0.016925657479373798
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.01556250934129332,0.0,0.0,0.0,0.5852689734437607,0.0,0.03557497801944333,0.0,0.16318039761791597,0.0,0.5848939217898937,0.0,0.10334320687189502,0.0,0.05113889516234517,0.0,0.03336102550969343,0.0,0.0,0.0,0.023846435724481013,0.0,0.7047990370933751
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.010003818772654301,0.0,0.5852689734437607,0.0,0.0,0.0,0.015518695392039605,0.0,0.14255650795860927,0.0,0.4696321947862971,0.0,0.0657207821198347,0.0,0.014812057131640384,0.0,0.01050339766464111,0.0,0.0,0.0,0.003907635012415183,0.0,0.45985453176594926
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.15376606550537694,0.0,0.03557497801944333,0.0,0.015518695392039605,0.0,0.0,0.0,0.0469807284178889,0.0,0.042343973525536226,0.0,0.043652082515049075,0.0,0.8052757323216015,0.0,0.1969250778787219,0.0,0.0,0.0,0.5596831655627854,0.0,0.04728704189424586
0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.042778451716350134,0.0,0.16318039761791597,0.0,0.14255650795860927,0.0,0.0469807284178889,0.0,0.0,0.0,0.19608557175442112,0.0,0.028240735555116667,0.0,0.23229113341554244,0.0,0.04142502352573751,0.0,0.0,0.0,0.021082327255446932,0.0,0.2699197674661365
0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.015392239837771559,0.0,0.5848939217898937,0.0,0.4696321947862971,0.0,0.042343973525536226,0.0,0.19608557175442112,0.0,0.0,0.0,0.17682601043747553,0.0,0.06028136692086466,0.0,0.03897958757138024,0.0,0.0,0.0,0.013654165201294626,0.0,0.4872088880718821
0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.17497766956992652,0.0,0.10334320687189502,0.0,0.0657207821198347,0.0,0.043652082515049075,0.0,0.028240735555116667,0.0,0.17682601043747553,0.0,0.0,0.0,0.042680821830685244,0.0,0.05580859579528064,0.0,0.09781463095448638,0.0,0.0012517033149829645,0.0,0.06732991014069507
0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.1348691930279854,0.0,0.05113889516234517,0.0,0.014812057131640384,0.0,0.8052757323216015,0.0,0.23229113341554244,0.0,0.06028136692086466,0.0,0.042680821830685244,0.0,0.0,0.0,0.21624074982552574,0.0,0.0,0.0,0.3432116667293783,0.0,0.25600731820649947
0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.10390403134721021,0.0,0.03336102550969343,0.0,0.01050339766464111,0.0,0.1969250778787219,0.0,0.04142502352573751,0.0,0.03897958757138024,0.0,0.05580859579528064,0.0,0.21624074982552574,0.0,0.0,0.0,0.0,0.0,0.015204446529972413,0.0,0.0462458769426664
0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.0,0.1276019404172664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09781463095448638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029832853277251582,0.0,0.07057529893216861
0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.09605732943325697,0.0,0.023846435724481013,0.0,0.003907635012415183,0.0,0.5596831655627854,0.0,0.021082327255446932,0.0,0.013654165201294626,0.0,0.0012517033149829645,0.0,0.3432116667293783,0.0,0.015204446529972413,0.0,0.029832853277251582,0.0,0.0,0.0,0.1471547252995953
0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.0,0.016925657479373798,0.0,0.7047990370933751,0.0,0.45985453176594926,0.0,0.04728704189424586,0.0,0.2699197674661365,0.0,0.4872088880718821,0.0,0.06732991014069507,0.0,0.25600731820649947,0.0,0.0462458769426664,0.0,0.07057529893216861,0.0,0.1471547252995953,0.0,0.0
